text;retweet_count;favorited;truncated;id_str;in_reply_to_screen_name;source;retweeted;created_at;in_reply_to_status_id_str;in_reply_to_user_id_str;lang;listed_count;verified;location;user_id_str;description;geo_enabled;user_created_at;statuses_count;followers_count;favourites_count;protected;user_url;name;time_zone;user_lang;utc_offset;friends_count;screen_name;country_code;country;place_type;full_name;place_name;place_id;place_lat;place_lon;lat;lon;expanded_url;url
RT @Rosario_Plus: #RosarioSangra: cunde en las redes el llamado a la segunda marcha por seguridad ? https://t.co/8CmZh3LQRW https://t.co/Yx…;13;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 10:30:02 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;269062253;hincha de rosario central;FALSO;Sun Mar 20 01:24:49 +0000 2011;1598;57;4106;FALSO;NA;marcos luciano;NA;es;NA;202;marcosysilvina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://goo.gl/440ffF;https://t.co/8CmZh3LQRW
"#RosarioSangra 
@MonicaFein @radio2rosario 
Si no puede con su tarea, que se vaya.
A rey muerto, rey puesto.
A nosotros no nos reemplazan.";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 11:05:22 +0000 2016;NA;NA;es;1;FALSO;Rosario, Fanta See.;467170613;Nací en un país llamado Argentina: allí todos piensan en el asado, coger, y ver deportes que nunca practican.;VERDADERO;Wed Jan 18 05:47:37 +0000 2012;7543;204;4347;FALSO;NA;No tenemos solución.;NA;en;NA;109;lu3fmm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"#RosarioSangra
@MonicaFein
Cuando matan uno nuestro, NINGÚN político viene al funeral. No es justo. No merecen la mínima piedad.";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 11:07:04 +0000 2016;NA;NA;es;1;FALSO;Rosario, Fanta See.;467170613;Nací en un país llamado Argentina: allí todos piensan en el asado, coger, y ver deportes que nunca practican.;VERDADERO;Wed Jan 18 05:47:37 +0000 2012;7544;204;4347;FALSO;NA;No tenemos solución.;NA;en;NA;109;lu3fmm;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra Hablamos con Celeste Figueroa, hija de Rubèn, asesinado en Montevideo y Castellanos en 2015. Hoy: 2da marcha;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:13:21 +0000 2016;NA;NA;es;34;FALSO;Pellegrini 168 Rosario;703646996;Nacimos el 21 de agosto de 2012. Emitiendo desde Rosario a través de AM 1330 y FM 106.1;FALSO;Wed Jul 18 19:28:28 +0000 2012;17080;3730;1361;FALSO;http://www.am1330rosario.com.ar;am1330rosario;Pacific Time (US & Canada);es;-25200;583;am1330rosario;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @GilbertoelGil7: #RosarioSangra Mañana 08-09-2016 desde las 19.30
Desde Tribunales ! Balcarce y Montevideo
#Rosario https://t.co/LNWPB9o…";43;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 11:13:38 +0000 2016;NA;NA;es;4;FALSO;NA;2566941080;futbol futbol¡¡¡¡, no soporto ver a Rosario tan mal, musica electronica!.;FALSO;Sat Jun 14 11:22:22 +0000 2014;9014;274;3271;FALSO;NA;Adrian;NA;es;NA;599;AdrianArcadigni;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""El problema es que sigue pasando, y no puede seguir pasando"" Celeste FIgueroa #RosarioSangra cc @leodelga2";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:14:48 +0000 2016;NA;NA;es;20;FALSO;Rosario;234128879;Hincha de Central Juego Padel Periodista Locutor Conductor #EntreMusicayNoticias Am 1330 Columnista de #ElShowdeAj Canal 5 Conductor #LaNocheDeDiego TV Regional;VERDADERO;Tue Jan 04 22:36:16 +0000 2011;31545;1687;193;FALSO;NA;Diego Fanara;Santiago;es;-10800;626;diegofanara;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @diegofanara: ""El problema es que sigue pasando, y no puede seguir pasando"" Celeste FIgueroa #RosarioSangra cc @leodelga2";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:15:03 +0000 2016;NA;NA;es;84;FALSO;NA;778810898;Movilero y Cronista Policial en @am1330rosario / https://t.co/K9cXfL5wiU corresponsal en @periodicotodos y a veces en @AireLibreAcebal correo: leodelga2@hotmail.com;VERDADERO;Fri Aug 24 19:19:57 +0000 2012;127108;8041;69593;FALSO;http://www.RosarioAlerta.com;Alberto Delgado;America/Argentina/Buenos_Aires;es;-10800;1695;leodelga2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Despues de lo que paso con mi papá vivo enrejada y no es justo"" Celeste Figueroa #RosarioSangra";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:16:12 +0000 2016;NA;NA;es;20;FALSO;Rosario;234128879;Hincha de Central Juego Padel Periodista Locutor Conductor #EntreMusicayNoticias Am 1330 Columnista de #ElShowdeAj Canal 5 Conductor #LaNocheDeDiego TV Regional;VERDADERO;Tue Jan 04 22:36:16 +0000 2011;31546;1687;193;FALSO;NA;Diego Fanara;Santiago;es;-10800;626;diegofanara;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra Miles de rosarinos volvemos a marchar hoy en reclamo de #seguridad y #justicia;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:17:46 +0000 2016;NA;NA;es;20;FALSO;Rosario;234128879;Hincha de Central Juego Padel Periodista Locutor Conductor #EntreMusicayNoticias Am 1330 Columnista de #ElShowdeAj Canal 5 Conductor #LaNocheDeDiego TV Regional;VERDADERO;Tue Jan 04 22:36:16 +0000 2011;31547;1687;193;FALSO;NA;Diego Fanara;Santiago;es;-10800;626;diegofanara;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos https://t.co/0V7Qj6RD9C;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:19:13 +0000 2016;NA;NA;es;20;FALSO;Brooklyn, NY;2784757783;Libertad para ser ineficiente y desgraciado.Libertad para ser una clavija redonda en un agujero cuadrado. (Un mundo feliz, Aldous Huxley) (((CHATARRERA)));VERDADERO;Mon Sep 01 21:28:23 +0000 2014;37237;2193;41092;FALSO;NA;Vecina de Brooklyn;Buenos Aires;es;-10800;1768;fugitivahuella;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra https://t.co/lhojCC4Yyn;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:20:42 +0000 2016;NA;NA;und;34;FALSO;Pellegrini 168 Rosario;703646996;Nacimos el 21 de agosto de 2012. Emitiendo desde Rosario a través de AM 1330 y FM 106.1;FALSO;Wed Jul 18 19:28:28 +0000 2012;17081;3730;1361;FALSO;http://www.am1330rosario.com.ar;am1330rosario;Pacific Time (US & Canada);es;-25200;583;am1330rosario;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Con el asesinato de mi papá nos destrozaron como familia"" Celeste Figueroa #RosarioSangra cc @leodelga2";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:20:55 +0000 2016;NA;NA;es;20;FALSO;Rosario;234128879;Hincha de Central Juego Padel Periodista Locutor Conductor #EntreMusicayNoticias Am 1330 Columnista de #ElShowdeAj Canal 5 Conductor #LaNocheDeDiego TV Regional;VERDADERO;Tue Jan 04 22:36:16 +0000 2011;31549;1687;193;FALSO;NA;Diego Fanara;Santiago;es;-10800;626;diegofanara;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @am1330rosario: #RosarioSangra https://t.co/lhojCC4Yyn;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:21:02 +0000 2016;NA;NA;und;20;FALSO;Rosario;234128879;Hincha de Central Juego Padel Periodista Locutor Conductor #EntreMusicayNoticias Am 1330 Columnista de #ElShowdeAj Canal 5 Conductor #LaNocheDeDiego TV Regional;VERDADERO;Tue Jan 04 22:36:16 +0000 2011;31550;1687;193;FALSO;NA;Diego Fanara;Santiago;es;-10800;626;diegofanara;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @diegofanara: ""Con el asesinato de mi papá nos destrozaron como familia"" Celeste Figueroa #RosarioSangra cc @leodelga2";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:21:59 +0000 2016;NA;NA;es;84;FALSO;NA;778810898;Movilero y Cronista Policial en @am1330rosario / https://t.co/K9cXfL5wiU corresponsal en @periodicotodos y a veces en @AireLibreAcebal correo: leodelga2@hotmail.com;VERDADERO;Fri Aug 24 19:19:57 +0000 2012;127111;8041;69596;FALSO;http://www.RosarioAlerta.com;Alberto Delgado;America/Argentina/Buenos_Aires;es;-10800;1695;leodelga2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @am1330rosario: #RosarioSangra https://t.co/lhojCC4Yyn;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:22:02 +0000 2016;NA;NA;und;84;FALSO;NA;778810898;Movilero y Cronista Policial en @am1330rosario / https://t.co/K9cXfL5wiU corresponsal en @periodicotodos y a veces en @AireLibreAcebal correo: leodelga2@hotmail.com;VERDADERO;Fri Aug 24 19:19:57 +0000 2012;127112;8041;69596;FALSO;http://www.RosarioAlerta.com;Alberto Delgado;America/Argentina/Buenos_Aires;es;-10800;1695;leodelga2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hoy 8 de septiembre #RosarioMarcha x #SeguridadYJusticia Desde Tribunales hasta Gobernación. https://t.co/u2ltFm9XhU;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:22:10 +0000 2016;NA;NA;es;42;FALSO;Rosario ;514635724;Concejala de la Ciudad de Rosario.;FALSO;Sun Mar 04 18:49:13 +0000 2012;5418;4000;2237;FALSO;http://facebook.com/FerGigliani;Fernanda Gigliani;Pacific Time (US & Canada);es;-25200;570;FerGigliani;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @am1330rosario: #RosarioSangra https://t.co/lhojCC4Yyn;3;FALSO;FALSO;7,74E+17;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";FALSO;Thu Sep 08 11:24:12 +0000 2016;NA;NA;und;0;FALSO;NA;158431063;NA;VERDADERO;Tue Jun 22 17:37:12 +0000 2010;142;22;121;FALSO;NA;laura castillo;NA;es;NA;206;labecas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:32:43 +0000 2016;NA;NA;es;17;FALSO;Rosario Argentina;2324403894;Periodista. De Rosario, una  ciudad dividida en dos: rojo y negro. CEO de mi twitter;VERDADERO;Sun Feb 02 21:52:10 +0000 2014;9525;2162;3006;FALSO;NA;Santiago Baraldi;NA;es;NA;2470;BaraldiSantiago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#BuenJueves #JuevesDeMarcha #RosarioMarcha #RosarioSangra https://t.co/WesG9RKco3;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:36:50 +0000 2016;NA;NA;und;0;FALSO;Rosario, Argentina;7,70E+17;Rosarina, leprosa, amo a mis hermanos y mi ciudad #RosarioSangra #SantaFeSangra;FALSO;Mon Aug 29 12:31:43 +0000 2016;34;8;40;FALSO;NA;Florencia Bechman;NA;es;NA;98;florbechman1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/florbechman1/status/772866465187950593;https://t.co/WesG9RKco3
#RosarioSangra vuelve a las calles por más seguridad https://t.co/0ABHjIC5L5 https://t.co/e5ypnlbZ2c;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:37:02 +0000 2016;NA;NA;es;17;FALSO;Rosario - Santa Fe - Argentina;226165045;Portal de noticias;FALSO;Mon Dec 13 13:50:37 +0000 2010;14016;917;20;FALSO;http://www.RosarioNoticias.info;Rosario Noticias;Buenos Aires;es;-10800;483;rosarionoticias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.rosarionoticias.info/notas/rosariosangra-vuelve-a-las-calles-por-mas-seguridad.html;https://t.co/0ABHjIC5L5
Se desarrolla hoy la segunda marcha #RosarioSangra para reclamar por seguridad ? https://t.co/oZsj8GK6fS https://t.co/oJZzIQx734;0;FALSO;FALSO;7,74E+17;NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";FALSO;Thu Sep 08 11:37:17 +0000 2016;NA;NA;es;112;FALSO;Rosario - Argentina;2859085672;El nuevo diario digital de #Rosario. Noticias, clima, espectáculo, cartelera de cine, #Newells y #Central.;VERDADERO;Mon Nov 03 16:18:24 +0000 2014;24667;16897;867;FALSO;http://RosarioPlus.com;RosarioPlus;Pacific Time (US & Canada);es;-25200;677;Rosario_Plus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bWaXlf;https://t.co/oZsj8GK6fS
#RosarioSangra y #RosarioMarcha 8S por los muertos de todos los días en manos de los delincuentes https://t.co/z8ehm4h3GW;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:39:55 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,70E+17;Rosarina, leprosa, amo a mis hermanos y mi ciudad #RosarioSangra #SantaFeSangra;FALSO;Mon Aug 29 12:31:43 +0000 2016;35;8;41;FALSO;NA;Florencia Bechman;NA;es;NA;98;florbechman1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @Rosario_Plus: Se desarrolla hoy la segunda marcha #RosarioSangra para reclamar por seguridad ? https://t.co/oZsj8GK6fS https://t.co/oJZ…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 11:42:01 +0000 2016;NA;NA;es;8;FALSO;Rosario, Santa Fe, Argentina;184317971;Chico Dandy... Rey Farsante... Diferente Igual...;VERDADERO;Sun Aug 29 06:55:17 +0000 2010;18210;2035;3757;FALSO;http://instagram.com/alitogodoy;Alito ?;Atlantic Time (Canada);es;-10800;1253;TanDesfachatado;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bWaXlf;https://t.co/oZsj8GK6fS
#RosarioSangra Es evidente que el no acuerdo para que vengan los federales a Rosario pasa por no poder controlar policia local.;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:44:57 +0000 2016;NA;NA;es;9;FALSO;Argentina;48351046;Un habitante de Rosario que sueña que todo podria estar bien.;VERDADERO;Thu Jun 18 13:37:15 +0000 2009;20437;400;2373;FALSO;http://www.angelitocolifa.blogspot.com;Hector de Rosario;Buenos Aires;es;-10800;694;Hetitor7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @Hetitor7: #RosarioSangra Es evidente que el no acuerdo para que vengan los federales a Rosario pasa por no poder controlar policia loca…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>";FALSO;Thu Sep 08 11:45:46 +0000 2016;NA;NA;es;6;FALSO;Argentina;344847148;Escritora. Anti K  Bloqueo a los k que no respeten mis opiniones. Rosarina;FALSO;Fri Jul 29 17:41:59 +0000 2011;13442;543;2086;FALSO;NA;Gabi;Buenos Aires;es;-10800;779;GabiM22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @Rosario_Plus: Se desarrolla hoy la segunda marcha #RosarioSangra para reclamar por seguridad ? https://t.co/oZsj8GK6fS https://t.co/oJZ…;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:50:57 +0000 2016;NA;NA;es;52;FALSO;Este Plano;396148446;Confío en algunos Humanos y CREO en Dios. Pienso reflexiono Siento y me expreso. Republicana. Marketing Humano. No K !  Racinguista https://t.co/NqdIi7z8bk;VERDADERO;Sat Oct 22 20:34:47 +0000 2011;172762;7528;48280;FALSO;NA;Silvia Marquez;Buenos Aires;es;-10800;1303;SilviaMarquez24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bWaXlf;https://t.co/oZsj8GK6fS
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:51:06 +0000 2016;NA;NA;es;52;FALSO;Este Plano;396148446;Confío en algunos Humanos y CREO en Dios. Pienso reflexiono Siento y me expreso. Republicana. Marketing Humano. No K !  Racinguista https://t.co/NqdIi7z8bk;VERDADERO;Sat Oct 22 20:34:47 +0000 2011;172763;7528;48280;FALSO;NA;Silvia Marquez;Buenos Aires;es;-10800;1303;SilviaMarquez24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;3;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 11:54:39 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,43E+17;Política Política y Gobierno Televisión Periodistas Gobierno;FALSO;Thu Jun 16 11:00:18 +0000 2016;783;127;140;FALSO;NA;Silvita;NA;es;NA;286;silvinezz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#RosarioSangra Hasta esta hora se nota en radios locales principales(3) el bajo perfil dedicado a la 2da gran marcha c/inseguridad.Presión?;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 11:58:17 +0000 2016;NA;NA;es;9;FALSO;Argentina;48351046;Un habitante de Rosario que sueña que todo podria estar bien.;VERDADERO;Thu Jun 18 13:37:15 +0000 2009;20439;400;2373;FALSO;http://www.angelitocolifa.blogspot.com;Hector de Rosario;Buenos Aires;es;-10800;694;Hetitor7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;4;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 12:03:07 +0000 2016;NA;NA;es;1;FALSO;Rosario, Argentina;3347854991;-Canaya con Y, como el Negro Fontanarrosa! -Twitter no es lo mío. -Cada tanto te cago algún posteo con mis comentarios...;FALSO;Sat Jun 27 19:06:49 +0000 2015;3200;195;7118;FALSO;NA;Eze Funes;Brasilia;es;-10800;517;EzeGuerreroLoco;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @Rosario_Plus: Se desarrolla hoy la segunda marcha #RosarioSangra para reclamar por seguridad ? https://t.co/oZsj8GK6fS https://t.co/oJZ…;3;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";FALSO;Thu Sep 08 12:04:35 +0000 2016;NA;NA;es;54;FALSO;Mar del plata;223641204;NA;VERDADERO;Mon Dec 06 23:12:07 +0000 2010;149702;1144;103268;FALSO;NA;miguel angel de ada;NA;es;NA;1021;epidemia_59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2bWaXlf;https://t.co/oZsj8GK6fS
RT @FerGigliani: Hoy 8 de septiembre #RosarioMarcha x #SeguridadYJusticia Desde Tribunales hasta Gobernación. https://t.co/u2ltFm9XhU;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 12:10:35 +0000 2016;NA;NA;es;1;FALSO;NA;3234498695;Partido Iniciativa Popular- Socialista Nacional, Popular y Latinoamericano- RenovemoNos Cjala. @Fergigliani Dip. @Oscarurruty;FALSO;Mon May 04 23:13:47 +0000 2015;1165;119;738;FALSO;NA;Iniciativa Popular;Pacific Time (US & Canada);es;-25200;210;IPROSARIO_;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @diegofanara: ""Con el asesinato de mi papá nos destrozaron como familia"" Celeste Figueroa #RosarioSangra cc @leodelga2";2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 12:16:55 +0000 2016;NA;NA;es;30;FALSO;Rosario;1323596743;lejos mi mejor amiga, y mas fiel, laiza;VERDADERO;Wed Apr 03 01:07:20 +0000 2013;42976;1600;26253;FALSO;NA;gabriela iussig;NA;es;NA;2718;gabymiliky;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"#RosarioSangra
#RosarioMarcha https://t.co/nWWHWnuN0Z";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Thu Sep 08 12:17:15 +0000 2016;NA;NA;und;21;FALSO;Rosario-Santa Fe-Argentina;633177907;Medica Infectologa y Geriatra(UNR)- 4 año Psicología (UAI)- Ex docente UNR y UAI-;VERDADERO;Wed Jul 11 19:59:43 +0000 2012;56377;1617;42140;FALSO;NA;MERCEARBU;NA;es;NA;1346;mmarbulu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FlaviusOk: #RosarioMarcha #RosarioSangra @ComunidadMitre @emergenciasAR @viarosario @rosariodesp @RosarioMeMata https://t.co/723n4NbNeK;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 12:17:46 +0000 2016;NA;NA;und;0;FALSO;Rosario, Argentina;7,66E+17;"#RosarioDespierta 
Desde esta humilde cuenta queremos defender los derechos de los Rosarinos. 
Basta de violencia. 
Basta de muertes. 
Queremos vivir.";FALSO;Thu Aug 18 04:30:05 +0000 2016;68;42;44;FALSO;https://www.youtube.com/channel/UCSjwUBxJEgAeTPlsYPaPAjg;Rosario Despierta;NA;es;NA;88;rosariodesp;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @am1330rosario: #RosarioSangra https://t.co/lhojCC4Yyn;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 12:18:09 +0000 2016;NA;NA;und;25;FALSO;Rosario;2880993873;Soy #Rosarino y vivo en #Rosario. #AntiK y Banco a Carrió. Voté a Macri !!! #Argentina;VERDADERO;Mon Nov 17 13:51:39 +0000 2014;57292;3317;6102;FALSO;NA;ALBERTO;Buenos Aires;es;-10800;1326;GilbertoelGil7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 12:18:50 +0000 2016;NA;NA;es;25;FALSO;Rosario;2880993873;Soy #Rosarino y vivo en #Rosario. #AntiK y Banco a Carrió. Voté a Macri !!! #Argentina;VERDADERO;Mon Nov 17 13:51:39 +0000 2014;57293;3317;6102;FALSO;NA;ALBERTO;Buenos Aires;es;-10800;1326;GilbertoelGil7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;6;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 12:18:54 +0000 2016;NA;NA;es;18;FALSO;ROSARIO - ARGENTINA;90291553;Desde hace mucho tiempo soy y hago lo que me gusta, tanto en la vida como en lo profesional. Que no es poco...;VERDADERO;Mon Nov 16 01:15:25 +0000 2009;23230;796;3128;FALSO;NA;BEATRIZ SUAREZ;Buenos Aires;es;-10800;798;BeatrizSuarez_;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RT @cunadelanoticia: Realizarán #homenaje al policía Mauro Mansilla
https://t.co/SK68CNGBZS #Policía #Muerte #Inseguridad #RosarioSangra ht…";15;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 12:19:41 +0000 2016;NA;NA;es;2;FALSO;Rosario;7,68E+17;Dale poder a una persona y...;FALSO;Wed Aug 24 12:38:34 +0000 2016;19;30;1;FALSO;NA;Jacqueline Picciau;Buenos Aires;es;-10800;59;jackiepicci;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.cunadelanoticia.com/?p=106095;https://t.co/SK68CNGBZS
